objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type
1.08.11,,Okon brand - -water based stain,,,,,,,Architecture; Product Design; Landscape Design,,Okon,Wood Palatte containing un-named (numbered) deck stains,,wood stain,wood finish
1.08.13,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,wood laminate - Neowalnut - Fine Velevet Finsih - 7991-38,https://www.wilsonart.com/,Wood laminate ,Wood finishes
,,,,,,,,,,,,,,,
1.08.15,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,Wood Laminate - River Cherry - Fine Velvet Finish,https://www.wilsonart.com/,Wood laminate,Wood finishes
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
01.08.18,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,Wood Laminate - Mangalore Mango - Fine Velvet Finish. 7894-38,https://www.wilsonart.com/,Wood laminate,Wood finishes
01.08.19,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,"Wood Laminate - Loft Oak - Softgrain Finish, 7968K-12, AEON Scuff Resistance",https://www.wilsonart.com/,Wood laminate,Wood finishes
01.08.20,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,"Wood Laminate - Fawn Cypress - Casual Rustic Finish, 8208k-16, AEON Scuff Resistance",https://www.wilsonart.com/,Wood laminate,Wood finishes
01.08.21,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,Wood Laminate - Black Alicante - Textured Gloss Finish,https://www.wilsonart.com/,Wood laminate,Wood finishes
01.08.22,,Wilsonart-Standard Laminate,,,,,,,Architecture; Product Design,,Wilsonart,"Wood Laminate - Black Alicante, Textured Gloss Finish, AEON Scratch Resistance, 4926K-07",https://www.wilsonart.com/,Wood laminate,Wood finishes
01.08.23,,Veneer-Art-High Performance Finished Wood Veneers,,,,,,,Architecture; Product Design,,Laminart,"Palatte containing: (Ash, Black, Flat Cut, Book Matched,Tru-Grain) (Mahogany #17, Flat Cut, Book Matched, Tru-Grain) (Cherry Natural, Flat cut, book matched, satin) (Cherry natural, flat cut, book matched, satin - ash natural, flat cut, book-matched, tru-grain) (Renaissance cherry, flat cut, book matched, satin -sapele, quarter sawn, slip matched, tru-grain) (Mahogany ribbon, quarter sawn, slip matched, tru-grain) (mahogany #17, flat cut, book matched, tru-grain) (mahogany #19, flat cut, book matched, tru-grain - cherry american, flat cut, book matched, tru-grain) (pear, flat cut, book mathced, satin - oak red, flat cutm booked matched, tru-grain) (beech american, flat cutm book matched, tru grain) (annigre figured, quarter sawn, book matched, tru-grain) (maple canadian, flat cut, book matched, tru-grain) (oak red, flat cut, booked matched, tru-grain) (ash natural, flat cut, book matched, tru-grain) (mahogany ribbon, quarter sawn, slip matched, tru-grain) (mahogany #17, glat cut, book matched, tru-grain) (annigre figured, quarter sawn, book matched , tru-grain) (sycamore, flat-cut, book matched, satin) (sapele, quarter sawn, slip matched, tru-grain) (ash black, flat cut, book matched, tru-grain) (satinwood, flatcut, book matched, tru-grain) (mahogany figured, flat cut, book matched, tru-grain) (cherry natural, flat cut, book matched, satin) (european beech, flat cut, book matched, tru-grain) (cherry american, flat cut, book matched, tru-grain) (cherry american, flat cut, book matched, tru-grain) (ash natural, flat cut, book matched, tru-grain) (oak red, flat cut, book matched, tru-grain) (beech american, flat cut, book matched, tru-grain) (mahogany ribbon, quarter sawn, slip matched, tru-grain)",https://www.laminart.com/veneerart,Wood veneer,Wood finishes
01.08.25,,Formica-wood finish-palatte,,,,,,,,,,"palate containaing: (pecan woodline, matte finish [x2]) (oiled olivewood, artisan finish [x3]) (bleached legno, mate finish) (walnut riftwood, natural grain) (ebony oxide) dover white, matte finish) (courture wood, atrisian finish) (natural grasscloth, matte finsih, [x2]) (magnetic markerboard, crystal white, gloss finish) (dover white, matte finish) (courture wood, atrisian finish) (natural grasscloth, matte finish, [x2]) (magnetic markerboard, crystal white, gloss finish)",,,
01.08.26,,Wilsonart-laminate palatte,,,,,,,Architecture; Product Design,,Wilsonart,"palate containaing: (beigewood, matte finish, (x2)) (landmark wood, soft grain finish with aeon, (x2)) (5th ave elm, soft grain finish, aeon scratch resistance, (x2))",Wilsonart.com,Wood laminate,Wood finish
,,,,,,,,,,,,,,,
01.08.28,,Formica-wood finish palatte,,,,,,,,,Formica,"palatte containing: (black, sculpted finish, (x2)) (african limba, matte finish, (x2)) (ginger root maple, matte finish, (x2)) (natural cherry, matte finish, (x2)) (glow maple, matte finish, (x2)) (black, microdot finish) (vibrant green, microdot finish) (white drops, matte finish) (white, microdot finish) (white malachite, gloss finish) (white onyx, gloss finish) (travertine silver, scovato finish) (geo white, matte finish) (ebony, naturelle finish) (zebrano, naturelle finish) (rattan cane, matte finish) (myrair ribbonwood, matte finish) (aged ash, woodbrush finish) (cherry riftwood, natural grain) (silver riftwood, natrual grain) (cognac maple, matte finish) (oiled legno, matte finish, (x2)) (pecan woodline, matte finish) (ColorCore2- New White, gloss finish, 7223C-90)",,laminate detailing,wood finish
01.08.29,,Wilsonsart Premium Laminate,,,,,,,,,Wilsonart,"Fawn Cypress, 8208K-16, Casual rustic Finish, AEON Scratch Resistance",Wilsonart.com,laminate detailing,wood finish 
02.01.01,,NGI Designer Glass-imported from Siena Tuscany,,,,,,,,,Antique Mirror, high- quality dyed and mirrored glass samples including:(Oro) (Smeraldo) (Diamente) (Bianco) (Topazio) (Rubino) (Zaffiro) (Argento) (Perla) (Giallo) (Grigio) (Ametista) (Bianco e nero) (flume) (bianco) (polvere di stelle) (policromo cobalto) (golden antique) (grigio argento) (antico veneziano) (policromo) (archobnaleno) (galassia) (saturno) (vulcano),ngiglass.com,decorative glass,glass
02.01.02,,NGI Designer Glass-imported from Siena Tuscany,,,,,,,,,Antiue Mirror,high- quality dyed and mirrored glass samples including: [specci d' arredamento[[mirrored]] (Bianco e nero) (Lunare) (Saturno) (Grigio Argento) (polvere di stelle ) (arcobaleno) (policromo) (antico veneziano) (galassia) (vulcano) (policromo cobalto) (polvere di stelle blu) (golden antique) (canna di fucile)] -- [vetroseta [[dyed]] (venezia) (sienna) (taranto) (como) (ragusa) (miami) (dallas) (atlanta) (los angeles)] -- [Damasco [[dyed]] (ametista) (oro) (smeraldo) (diamente) (bianco) (topazio) (rubino) (zaffiro) (argento) (perla) (giallo) (grigio) -- [magazine] -- [Rifelsi [[dyed]] (angelica) (diabolica) (emmanuela) (maia) (paola) (esmeralda) (mammola) (patrizia) (andromeda) (antares) (selene) (sirio) (alba) (mida),ngiglass.com,decorative glass,glass
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
02.02.02,,Glass Insulating Unit by SOLARBAN,,,,,,,Architecture,,Vitro Architectural Glass,SOLARBAN 72(2) STARPHIRE+STARPHIRE Glass (Insulating Glass Unit) -- VLT 71% -- Exterior Reflectance 13% -- Interior Reflectance 13% -- SC .34 -- SHGC .30 -- U value imperial (winter) -- Air .29 -- Argon .24 -- Solar Factor EN410 0.34 -- U-Value EN673 (w/m^2K) 1.5 -- LSG 2.37,https://www.vitroglazings.com/solarban,Glass,Building systems; Glass aperatures
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
02.02.09,,Pilkington Eclipse Advantage Grey ,,,,,,,Architecture ,,Pilkington,"Glass Thickness -- [6mm (1/4"") IGU Over Clear TVIS%...32, SHGC...0.42, U-Factor...0.67] [1"" IGU Over Clear TVIS%...29, SHGC... 0.34, U-Factor... .35] [1"" IGU Over Low-E #3 TVIS%...27, SHGC...0.30, U-Factor... .27] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.10,,,,,,,,,Architecture ,,Pilkington,"Glass Thickness -- [6mm (1/4"") IGU Over Clear TVIS%...60, SHGC...0.53, U-Factor... 0.65] [1"" IGU Over Clear TVIS%...53, SHGC...0.43, U-Factor... 0.33] [1"" IGU Over Low-E #3 TVIS%...49, SHGC...0.41, U-Factor 0.26] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.11,,Pilkington Eclipse Advantage Bronze,,,,,,,Architecture ,,Pilkington,"Glass Thickness -- [6mm (1/4"") IGU Over Clear TVIS%...38 SHGC...0.46 U-Factor...0.67] [1"" IGU Over Clear TVIS% ...34, SHGC...0.38, U-Factor ...0.35] [ 1"" IGU Over Low-E #3 TVIS%...32, SHGC...0.34, U-Factor...0.27]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.12,,Pilkington Optifloat Bronze,,,,,,,Architecture ,,Pilkington,"Glass Thickness -- [6mm (1/4"") IGU Over Clear TVIS%...51, SHGC...0.62, U-Factor...1.02] [1"" IGU Over Clear TVIS%...45, SHGC...0.5, U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...42, SHGC...0.45, U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.13,,Pilkington Eclipse Advantage Clear,,,,,,,Architecture ,,Pilkington,"Glazing Recommendation: Mirror coating toward viewer side -- Glass Thickness -- [6mm (1/4"") IGU Over Clear TVIS%...67 SHGC...0.62 U-Factor...0.67] [ 1"" IGU Over Clear  TVIS%...60, SHGC...0.55, U-Factor...0.35] [1"" IGU Over Low-E #3 TVIS%...56 SHGC...0.51 U-Factor...0.27]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.14,,Pilkington MirroView 50/50,,,,,,,Architecture ,,Pilkington,Mirror Coating towards subject side...Thickness 3mm...Substrate Clear...TVIS% 39...Vis. Refl. on Glass Side % 47...VIs. Refl. on Coated Side % 50,https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.15,,Pilkington MirroView 50/50,,,,,,,Architecture ,,Pilkington,Mirror Coating towards subject side...Thickness 6mm...Substrate Clear...TVIS% 20...Vis. Refl. on Glass Side % 66...VIs. Refl. on Coated Side % 74,https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.16,,Pilkington Optiwhite low iron,,,,,,,Architecture ,,Pilkington,"Mirror coating towards subject side...Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...91 SHGC...0.90 U-Factor... 1.02] [1"" IGU Over Clear TVIS%...83 SHGC...0.82 U-Factor... .47] [1"" IGU Over Low-E #3 TVIS%...75 SHGC...0.75 U-Factor... .33]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.17,,Pilkington Mirropane,,,,,,,Architecture ,,Pilkington,Mirror Coating towards subject side...Thickness 6mm...Substrate Grey...TVIS% 11...Vis. Refl. on Glass Side % 16...VIs....Refl. on Coated Side % 68...Lighting Ratio 8:1,https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.18,,Pilkington Optifloat Clear ,,,,,,,Architecture ,,Pilkington,"Glass Thickness... [6mm (1/4"") IGU Over Clear TVIS%...88, SHGC...0.82 U-Factor...1.03] [1"" IGU Over Clear TVIS%...78, SHGC...0.71, U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...73 SHGC...0.67, U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.19,,Pilkington SuperGrey High Performance Tint,,,,,,,Architecture ,,Pilkington,"Glass Thickness... [6mm (1/4"") IGU Over Clear TVIS%...9, SHGC...0.36, U-Factor...1.03] [1"" IGU Over Clear TVIS%...8, SHGC...0.22, U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...7, SHGC...0.16,U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.20,,Pilkington Activ Clear Self Cleaning,,,,,,,Architecture ,,Pilkington,"Glass Thickness... [6mm (1/4"") IGU Over Clear TVIS%...82, SHGC...0.79, U-Factor...1.02] [1"" IGU Over Clear TVIS%...74, SHGC...0.68, U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...69, SHGC...0.64,U-Factor...0.33]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.21,,Pilkington Eclipse Sunset Gold,,,,,,,Architecture ,,Pilkington,"Glass Thickness... [6mm (1/4"") IGU Over Clear TVIS%...24, SHGC...0.48, U-Factor...1.02] [1"" IGU Over Clear TVIS%...22, SHGC...0.36, U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...21, SHGC...0.31,U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.22,,Pilkington Solar-E Plus Grey ,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...24 SHGC...0.34 U-Factor...0.65] [ 1"" IGU Over Clear TVIS%...21 SHGC...0.26 U-Factor...0.33] [ 1"" IGU Over Low-E #3 TVIS%...20 SHGC...0.23 U-Factor...0.26]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.23,,Pilkington Solar-E Plus Arctic Blue ,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...30 SHGC...0.32 U-Factor...0.65] [1"" IGU Over Clear TVIS%...27 SHGC...0.24 U-Factor...0.33] [ 1"" IGU Over Low-E #3 TVIS%...25 SHGC...0.21 U-Factor...0.26]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.24,,Pilkington Optifloat Blue-Green,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...75 SHGC...0.62 U-Factor...1.02] [1"" IGU Over Clear TVIS%...67 SHGC...0.50 U-Factor...0.47] [ 1"" IGU Over Low-E #3 TVIS%...62 SHGC...0.46 U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.25,,Pilkington Graphite Blue,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...61 SHGC...0.67 U-Factor...1.02] [1"" IGU Over Clear TVIS%...54 SHGC...0.55 U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...50 SHGC...0.50 U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.26,,Pilkington Eclipse Advantage Arctic Blue,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...39 SHGC...0.37 U-Factor...0.67] [1"" IGU Over Clear TVIS%...35 SHGC...0.29 U-Factor...0.35] [ 1"" IGU Over Low-E #3 TVIS%...33 SHGC...0.26 U-Factor...0.27]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.27,,Pilkington Arctic Blue High Performance Tint,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...53 SHGC...0.52 U-Factor...1.02] [1"" IGU Over Clear TVIS%...47 SHGC...0.4 U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...43 SHGC...0.34 U-Factor...0.33] ",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.28,,Pilkington Energy Advantage Low-e,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...82 SHGC...0.70 U-Factor...0.64] [1"" IGU Over Clear TVIS%...73 SHGC...0.62 U-Factor...0.33] [1"" IGU Over Low-E #3 TVIS%...68 SHGC...0.58 U-Factor...0.26]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.29,,Pilkington Eclipse Advantage Blue Green,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...56 SHGC...0.46 U-Factor...0.67] [1"" IGU Over Clear TVIS%...51 SHGC...0.38 U-Factor...0.35] [1"" IGU Over Low-E #3 TVIS%...48 SHGC...0.35 U-Factor...0.27]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.30,,Pilkington Solar E Plus Blue-Green,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...41 SHGC...0.38 U-Factor...0.65] [1"" IGU Over Clear TVIS%...37 SHGC...0.3 U-Factor...0.33] [1"" IGU Over Low-E #3 TVIS%...34 SHGC...0.27 U-Factor...0.26]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.31,,Pilkington Optifloat Green,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...76 SHGC...0.61 U-Factor...1.03] [1"" IGU Over Clear TVIS%...68 SHGC...0.49 U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...63 SHGC...0.44 U-FactorU-Factor...0.33]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.32,,Pilkington Evergreen ,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...66 SHGC...0.53 U-Factor...1.02] [1"" IGU Over Clear TVIS%...58 SHGC...0.4 U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...54 SHGC...0.35 U-Factor...0.33]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.33,,Pilkington Eclipse Advantage EverGreen ,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...48 SHGC...0.37 U-Factor...0.67] [1"" IGU Over Clear TVIS%...43 SHGC...0.29 U-Factor...0.35] [1"" IGU Over Low-E #3 TVIS%...40 SHGC...0.26 U-Factor...0.27]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.34,,Pilkington Solar E EverGreen ,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...45 SHGC...0.35 U-Factor...0.65] [1"" IGU Over Clear TVIS%...40 SHGC...0.26 U-Factor...0.33] [1"" IGU Over Low-E #3 TVIS%...37 SHGC...0.24 U-Factor...0.26]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.35,,Pilkington Optifloat Grey,,,,,,,Architecture ,,Pilkington,"Glass Thickness [6mm (1/4"") IGU Over Clear TVIS%...44 SHGC...0.58 U-Factor...1.02] [1"" IGU Over Clear TVIS%...39 SHGC...0.45 U-Factor...0.47] [1"" IGU Over Low-E #3 TVIS%...36 SHGC...0.4 U-Factor...0.33]",https://www.pilkington.com/en/global,Glass,Glass interior applications; Glass exterior applications
02.02.36,,Goldray Sample Box 1,,,,,,,Architecture;Product Design,,Goldray Glass,"Vertical Pinstripe;Low Iron Glass;Blueberry Metalic DTG;Rice Paper; Bright Silver DTG on low iron glass; Bright Silver DTG on 1/2"" reed;Cloud Dragon;Full Flood Rutile Silver Fruit;Negative Dot;Crinkle;Negative Squares;6mm silvered satin etch;6mm satin etch;4mm Listral F;4mm 1/2"" crossed;4mm narrowed;4mm 1/2"" reed;4mm trio;4mm master ray; 4mm Matercarre with ""metallica"" arcylic coating;4mm masterligne;4mm mastercarre",Home » Goldray Glass,Glass,Glass interior applications; Glass exterior applications
