objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type
04.07.27,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Deco Bronze, # BT-005, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
04.07.29,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Vintage Nickel, #BT-006, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
04.07.30,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Vintage Steel, #VL202, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
04.07.31,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Gilded Rust, #VL01-2, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
04.07.35,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Mature Bonze, #VL118, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
04.07.40,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Patinated Silver, #CM13, interior and exterior panneling",www.purefreeform.com,Metals,Metal Facades
04.07.41,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Frozen Hairline, #CM02, interior and exterior panneling",www.purefreeform.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
04.07.43,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Sagg Shell, #CC01 Matte/ Gloss/ Matte, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
04.07.44,,Pure + FreeForm Wall Systems/ Ceiling Systems,,,,,,,Architecture; Landscape Design,,Pure + FreeForm,"Urban Cement, #FA-002, interior and exterior metal panneling",www.purefreeform.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
04.07.50,,Cambrige Architectural Mesh,,,,,,,Architecture; Landscape Design; Product Design,,Cambridge Architectural,"""Stipple"" pattern, rigid metal mesh",www.cambridgearchitectural.com,Metals,Metal Facades
04.07.51,,Cambrige Architectural Mesh,,,,,,,Architecture; Landscape Design; Product Design,,Cambridge Architectural,"""Circuit"" pattern, rigid metal mesh",www.cambridgearchitectural.com,Metals,Metal Facades
04.07.52,,Gage Vertical Surfacing,,,,,,,Architecture; Landscape Design; Product Design,,The Gage Corporation,"GM433A (Silver), 3-12-10, detailed metal panneling",gageverticalsurfacing.com,Metals,Metal Facades
04.07.53,,Gage Vertical Surfacing,,,,,,,Architecture; Landscape Design; Product Design,,The Gage Corporation,"GM430S (Silver), 3-12-10, detailed metal paneling",gageverticalsurfacing.com,Metals,Metal Facades
04.07.54,,Gage Vertical Surfacing,,,,,,,Architecture; Landscape Design; Product Design,,The Gage Corporation,"GM321S (Champagne), 3-12-10, detailed metal panneling",gageverticalsurfacing.com,Metals,Metal Facades
04.07.55,,Gage Vertical Surfacing,,,,,,,Architecture; Landscape Design; Product Design,,The Gage Corporation,"GC112A (AL), Grange Insurance, detailed, engraved metal panneling",gageverticalsurfacing.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
04.07.57,,Gage Vertical Surfacing,,,,,,,Architecture; Landscape Design; Product Design,,The Gage Corporation,"Gagecarve C1001 Miami (Bronze Gold), 3-2-10, engraved metal panneling",gageverticalsurfacing.com,Metals,Metal Facades
04.07.58,,Rimex Metals (USA),,,,,,,Architecture; Landscape Design; Product Design,,The Gage Corporation,"Pattern: Plain, Finish: Champagne, Metal: Satin, metal panneling",rimexmetals.com,Metals,Metal Facades
04.07.59,,Zahner Achitectural metal ,,,,,,,Architecture; Landscape Design; Product Design,,Zahner ,"Stainless steel w/ green interference coating on quilted, bead blasted finish",azahner.com,Metals,Metal Facades
,,,,,,,,,,,,,,,
04.08.01,,Cambridge Architectural Pelican Weave,,,,,,,Architecture; Product Design,,Cambridge Architectural ,"""Pelican"" stainless steel mesh weave, flexible- articulating",cambridgearchitectural.com,Metals,Mesh Weave
04.08.02,,Lumsden Custom Mesh ,,,,,,,Architecture; Product Design,,Lumsden Custom Mesh ,"""Design 14"" Stainless steel mesh, tighter weave, flexible-articulating ",1-800-367-3664,Metals,Mesh Weave
04.08.03,,Cambridge Architectural Stripe Weave,,,,,,,Architecture; Product Design,,Cambridge Architectural ,"""Stripe"" pattern stainless steel mesh weave, multiple loop sizes, stainless steel, flezible-articulating ",cambridgearchitectural.com,Metals,Mesh Weave
04.08.04,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"Bag of varying mesh samples includes: (Finish: Copper, Wire: 20 Ga. Steel, Weave: 1/8"")(Finish: Grape Bronze, Wire: 15 Ga. Aluminum, Weave: 1/2"")(Finish: Nickel Plated, Wire: 19.5 Ga. Steel, Weave: 3/16"")(Finish: Gunmetal Black, Wire: 18 Ga. Aluminum, Weave: 3/16"")(Finish: Satin Gold, Wire: q5 Ga. Aluminum, Weave: 3/8"")(Finish: Brite Pearl Gray, 18 Ga. Aluminum, 3/16"")(Finish: Antique Bronze, Wire: 18 Ga. Aluminum, Weave 3/16"")(Finish: Statin Bronze, Wire:19.5 Ga. Steel, Weave 1/4"")(Finish: Sprayed Alumabrite, Wire: 19.5 Ga. Steel, Weave: 1/4"")(Finish: Brigntened, Wire: 18 Ga. Aluminum, Weave: 5/16"")(Finish: Chinese Red, Wire: 19 Ga. Nylon/ Galv. Steel, Weave: 3/16"")(Finish: Silver Tin Plated, Wire: 21 Ga. Steel, Weave: 3/32"")",cascadecoil.com,Metals,Mesh Weave
04.08.05,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"""Brite Nickel"", mesh weave, flexibile-articulating, 1/4-19.5 Ga.",cascadecoil.com,Metals,Mesh Weave
04.08.06,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,duplicate 04.08.05,cascadecoil.com,Metals,Mesh Weave
04.08.07,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"""Satin Bronze"", mesh weave, 1/4-191.2 Ga. Steel",cascadecoil.com,Metals,Mesh Weave
04.08.08,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"""Copper"", 1/2-15 ga. Aluminum-Copper ",cascadecoil.com,Metals,Mesh Weave
04.08.09,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"Weave: 3/8"", Wire: 15 Ga. Aluminum, Finish : Satin Gold  ",cascadecoil.com,Metals,Mesh Weave
04.08.10,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"""Antique Copper"", 1/8-20 Ga,  Steel ",cascadecoil.com,Metals,Mesh Weave
04.08.11,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"3/16-18 Ga, Aluminum, Brite Pearl-Gray",cascadecoil.com,Metals,Mesh Weave
04.08.12,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"1/4-18 Ga. , Aluminum-Gold",cascadecoil.com,Metals,Mesh Weave
04.08.13,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"5/16-18 Ga, Aluminum-Brightened",cascadecoil.com,Metals,Mesh Weave
04.08.14,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,3/16-18 Ga. Aluminum-Gunmetal Black ,cascadecoil.com,Metals,Mesh Weave
04.08.15,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"1/8-20 GA, Steei- Antique Copper",cascadecoil.com,Metals,Mesh Weave
04.08.16,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"3/16-18 Ga, Aluminum, Antique Bronze",cascadecoil.com,Metals,Mesh Weave
04.08.17,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,3/8-15 Ga. Aluminum-red,cascadecoil.com,Metals,Mesh Weave
04.08.18,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,"Weave: 3/32"", Wire: 21 Ga. Steel, Finish: Silver Tin-Plated",cascadecoil.com,Metals,Mesh Weave
04.08.19,,Cascade Coil Drapery,,,,,,,Architecure; Product Design,,Cascade Coil,3/16-18 Ga. Aluminum-Antique Bronze,cascadecoil.com,Metals,Mesh Weave
04.08.20,,Cambridge Architectural Mesh Weave,,,,,,,Architecure; Product Design,,Cambridge Architectural ,"""Shade""- aluminum mesh ",cambridgearchitectural.com,Metals,Mesh Weave
04.08.21,,Sanska by Todd Berryman,,,,,,,,,,,,,
04.08.22,,Johnson Screens Aliuminum Screen,,,,,,,Architecure; Product Design,,Johnson Screens,"Wire: 93 Vee, Rod: 156, Slot: .125"", Centers: 1.5"", Finish: Bead Blast",johnsonscreens.com,Metals ,Metal Screen
04.08.23,,Cambridge Architecural,,,,,,,Architecure; Product Design,,Cambridge Architecutal ,"""Plank"", rigid aluminum mesh ",cambridearchitectural.com,Metals ,Metal Screen 
04.08.24,,"Wdavis, LLC, ""Whiting Davis"" lot of mesh samples ",,,,,,,Architecure; Product Design,,"Wdavis, LLC","Pack containing multiple meshs, including: (No. 9 Stainless Steel)(No. 71BR-Platinum)(NO. 70 Brass-Black)(NO Stailess Steel)(NO.91AL-White)(No. 91Al-Copper Color Varie)(No. 91AL-Gold)(No. 70-Bronze, Color Varies)(No. 71 Brass-White)(No. 91AL- Bronze-)(No. 70 Brass-Gunmetal)(No. 91AL- Gunmetal)(No. 70 Brass-Platinum)(No. 70 Brass-Gold)",whitinganddavis.com,Metals ,Mesh Weave
,,,,,,,,,,,,,,,
04.09.01,,Sola felt by 3form Goods,,,,,,,Architecture; Product Design,,3Form,"Solafelt swatch ring containing colors: Zinc, Nickel, Cashmere, Burnt Umber, Ore, Dark Gray, Cast, Ebony",3-Form.com,Felt,Acoustic Felt 
04.09.02,,Layer Cast LightCast by LightBlocks,,,,,,,Product Design,,LightBlocks,"Finish: highwear, renewable matte finish and non renewable gloss finish. Color: 400 standard colors. Application: Table tops, countertops, fixtures. Thickness: 1"", 1 1/2"", 2"". Sheet size: 4'x8', 5'x10' standard. Permanently cast color layer integrated into sheet provides depth and clarity, while also improving durability. Recyclable. ",lightblocks.com,Acrylic,"Matte, colored, translucent acrylic sheets "
04.09.03,,And/Or rubber cork by Capri Cork,,,,,,,Product Design,,CapriCork,"Color: Gold. A unique rubber cork composite material for floorand wall covering applications. Suitable for a variety of installations in retail, healthcare, sports facilities, corporate, recreation, education, libraries, chirches, daycare, eldercare, hospitality, and industrial settings. Sound absorbing. High tear resistnce. Contains recycled cintend(both pre- and post- consumer)",capricorl.com,Cork,Colored Cork Sheets
04.09.04,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, Walnut wood grain detailing, Lot# 011720/Stock",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.05,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, Timber Maple wood grain detailing, Lot# 022620/Stock",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.06,,Steelcraft Grain-Tech Stainable Wood Grain Steel,,,,,,,Architecutre; Product Design,,SteelCraft,Metal sheeting with stainable wood like finish- Mahogany. ,steelcraft.com,Metal,Finished Metal Sheeting
04.09.07,,Moz Designs Finished Metal Sheeting,,,,,,,Architecutre; Product Design,,Moz Designs,"Metal sheeting with brushed, chromatic finish (Blendz #425), bamboo pattern, PolyCoat-Gloss finish",mozdesigns.com,Metal,Finished Metal Sheeting
04.09.08,,HuisVeedam BioLaminates,,,,,,,Architecutre; Product Design,,HuisVeendam Ltd. ,A natural fiber composite panel produced in the Netherlands using organic fibres and bounded with a potato starch binder. Suitable for indoor use in dry areas. Flooring is not a recommended application,huiseveendam.nl,Laminate Pannel,Biolaminate Panneling
04.09.09,,Moz Designs Finished Metal Sheeting,,,,,,,Architecutre; Product Design,,Moz Designs,"Metal sheeting with brushed, chromatic finish (Moz Blends #324), clouds  pattern, PolyCoat-Gloss finish",mozdesigns.com,Metal,Finished Metal Sheeting
04.09.10,,Pixels from USG,,,,,,,Architecutre; Product Design,,USG,"Perforated metal sheeting , creating an image effect best viewed from mild distange ",usg.com/pixels,Metal,Finished Metal Sheeting
04.09.11,,Pixels from USG,,,,,,,Architecutre; Product Design,,USG,"Perforated metal sheeting , creating an image effect best viewed from mild distange ",usg.com/pixels,Metal,Finished Metal Sheeting
04.09.12,,Rigized Metals Corp textured metal sheeting ,,,,,,,Architecutre; Product Design,,Rigidized Metals Corp.,Perforated metal sheeting with stamped texture applied. ,rigidized.com,Metal,Finished Metal Sheeting
04.09.13,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, Timber Mahogany  wood grain detailing, Thickness: 4mm, Part# 4..4QAE8",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.14,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, QBV Oriental Cane  wood grain detailing, Thickness: 4mm, Lot# 022620/Stock",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.15,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, QCP Bamboo wood grain detailing, Thickness: 4mm, Lot# 060419/Stock",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.16,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, QAW Rio Aleon wood  grain detailing, Thickness: 4mm, Lot# 070219/ Stock ",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.17,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, QBT  Zebrawood wood  grain detailing, Thickness: 4mm, Lot# 100819/Stock",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.18,,Alpolic Metal Composite Materials,,,,,,,Architecutre; Product Design,,Alipolic,"Finished metal sheeting, QBB Teak wood  grain detailing, Thickness: 4mm, Lot# 110519/ Stock",alipolic-americas.com,Metal,Finished Metal Sheeting
04.09.19,,Ice Stone Recycled Glass and Concrete Surfaces,,,,,,,Architecutre; Product Design,,Ice Stone,"Snow Flury' color, recycled glass and recycled concrete surface, cradle to cradle certified",icestoneusa.com,Concrete,Concrete Surfacing 
04.09.20,,Rigized Metals Corp textured metal sheeting ,,,,,,,Architecutre; Product Design,,Rigized Metals Corp,"Pattern: 6-Wl, Material: 304 SS Perforated, Gauge: .036"", Size: .066"" Holes On 0.109"" staggered centers",rigidized.com,Metal,Finished Metal Sheeting
04.09.21,,Rigized Metals Corp textured metal sheeting ,,,,,,,Architecutre; Product Design,,Rigized Metals Corp,"Pattern: 1-HM, Material: Copper, Finish: Mill, Max Gauge: 0.040, Max Width: 36"" (pattern depth will change with thickness)",rigidized.com,Metal,Finished Metal Sheeting
04.09.22,,Surfaces + Fused Metal Surface,,,,,,,Architecutre; Product Design,,A forms Surfaces Company,"Finish: Linen, Metal: Fused Nickel Silver, Gauge: 20. (""due to the nature of the fused metal process, slight color variations can occur between production runs)",form-surfaces.com,Metal,Finished Metal Sheeting
04.09.23,,Moz Designs Finished Metal Sheeting,,,,,,,Architecutre; Product Design,,Moz Designs,"Graphix collection, Series: Flare, Color: Twilight, Pattern: Coarse, Material: 0.40 Aluminum (available in .040"" to .125"" thickness), Finish: Polycoat, LEED 2.0 MR Credit: 4,  Recycled Content",mozdesigns.com,Metal,Finished Metal Sheeting
04.09.24,,Moz Designs Finished Metal Sheeting,,,,,,,Architecutre; Product Design,,Moz Designs,"Graphix Collection, Series: Flare, Color: Earth, Pattern: Smooth, Material: 0.04 Aluminum, Finish: Polycoat Matte, LEED 2.0 MR Credit: 4, Recycled Content",mozdesigns.com,Metal,Finished Metal Sheeting
04.09.25,,QC facades rainscreen solutions,,,,,,,Architecutre; Product Design,,Hunter Douglas,"Color Sample- Color: 6-9724, Finish: PVF2",Qcfacades.com,Metal,Metal Finish
04.09.26,,Moz Designs Finished Metal Sheeting,,,,,,,Architecutre; Product Design,,Moz Designs,"Decorative Metal Waterfall-Champagne', 3/16"" Dia. Perforations, 5/16"" Stg Ctrs",mozdesigns.com,Metal,Finished Metal Sheeting
04.09.27,,Rigidized Metals Corp. Metal Surface,,,,,,,Architecutre; Product Design,,Rigidized Metals Corp.,"Pattern: 1-RL, Material: 304SS, Finish: Satin, Gauge: 0.024, Max Gauge: .125, Max Width: 48""",rigidized.com,Metal,Finished Metal Sheeting
04.09.28,,McNichols Aluminum Mesh,,,,,,,Architecutre; Product Design,,McNichols CO.,"""Amplimesh"" Material: Aluminum, Item# 101",mcnichols.com,Metal,Finished Metal Mesh
04.09.29,,McNichols Aluminum Mesh,,,,,,,Architecutre; Product Design,,McNichols CO.,"""Amplimesh"" Material: Aluminum, Item# 103",mcnichols.com,Metal,Finished Metal Mesh
04.09.30,,BankerWire Mesh,,,,,,,Architecutre; Product Design,,BankerWire,"Plain Steel, M55Z-1",bankerwire.com,Metal,Finished Metal Mesh
,,,,,,,,,,,,,,,
05.01.01,,Sensitile Systems Surfacing,,,,,,,Architecture; Product Design,,Sensitile Systems,"""Reflections"", Mezzaluna 60%, Clear-clear-purple, 1020 mirror",sensitile.com,Acrylic,Acrylic Surfacing
05.01.02,,Sensitile Systems Surfacing,,,,,,,Architecture; Product Design,,Sensitile Systems,"""Reflections"", Mille 100%, Clear-clear-red, 1310 mirror",sensitile.com,Acrylic,Acrylic Surfacing
05.01.03,,Lumicor Surfacing,,,,,,,Architecture; Product Design; Landscape Design,,Lumicor,"Platinum Recycled Glass, Lumiclear, 0.354/ 9mm, Finsih: Gloss/Gloss",lumicor.com,Acrylic,Acrylic Surfacing
05.01.04,,Decotone Surfaces Acrylic Surfacing ,,,,,,,Architecture; Product Design,,Decotone Surfaces,"Chopped Cans in Acrylic 3/4"" Thick",decotonesurfaces.com,Acrylic,Acrylic Surfacing 
05.01.05,,Janus et Cie Surfacing,,,,,,,Architecture; Product Design,,Janus et Cie,"Table Top HPL Laminate-Oak, 200-80-712-05-02",https://www.janusetcie.com,High Pressure Laminate,Laminate Surfacing 
05.01.06,,Janus et Cie Surfacing,,,,,,,Architecture; Product Design,,Janus et Cie,"Table top HPL- Laminate- Wenge, 200-80-712-05-04",https://www.janusetcie.com,High Pressure Laminate,Laminate Surfacing 
05.01.07,,Janus et Cie Surfacing,,,,,,,Architecture; Product Design,,Janus et Cie,"Table Toop HPL Laminate Sample-Wenge, 200-80-712-05-04",https://www.janusetcie.com,High Pressure Laminate,Laminate Surfacing 
05.01.08,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 5.01-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.09,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 7.04-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.10,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 7.01-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.11,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 8.01-1 natur/ natural",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.12,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color:  M 6.01-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.13,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color :M 6.02-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.14,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color:  M 8.01-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.15,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color:  M 4.01-0 natur/ natural",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.16,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,Farbe Color: M 2.01-0 natur/ natural,www.nbk.de,Teracotta,Teracotta Surfacing
05.01.17,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 9.04-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.18,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 9.04-0 natur/ natural",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.19,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 6.02-0 natur/ natural ",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.20,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 2.01-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.21,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 5.01-1 natur/ natural",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.22,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M 6.01-1 natur/ natural",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.23,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color: M3.01-1 ground/ honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.24,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe, Color : M 3.01-natur/ natural",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.25,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe , Color: M4.01-1 ground/honed",www.nbk.de,Teracotta,Teracotta Surfacing
05.01.26,,NBK Ceramic Architectural Teracotta,,,,,,,Architecture; Landscape Architecture,,NBK,"Farbe , Color: M7.04-0 ground/honed",www.nbk.de,Teracotta,Teracotta Surfacing
,,,,,,,,,,,,,,,
05.02.01,,KMDI MicroLite Composite Surfacing,,,,,,,Architecture; Product Design,,KMDI,"Ultra  Light Composite, flexible, made for interior surfacing, dark walnut finish ",KMDI.net,Composite,Composite Surfacing 
05.02.02,,KMDI MicroLite Composite Surfacing,,,,,,,Architecture; Product Design,,KMDI,"Ultra  Light Composite, flexible, made for interior surfacing, brushed aluminum finish",KMDI.net,Composite,Composite Surfacing 
05.02.03,,KMDI MicroLite Composite Surfacing,,,,,,,Architecture; Product Design,,KMDI,"Ultra  Light Composite, flexible, made for interior surfacing, berry red matte finish ",KMDI.net,Composite,Composite Surfacing 
05.02.04,,Swisspearl Premium Swiss Quality façade,,,,,,,Architecture,,Specialty Architectual Panels,"Integrally colored façade, Swisspearl finish- Carat Black Opal 7024",pearlpanels.net,Façade,Premium Façade
05.02.05,,Swisspearl Premium Swiss Quality façade,,,,,,,Architecture,,Specialty Architectual Panels,"Integrally colored façade, Swisspearl finish- Reflex Night Blue 9242",pearlpanels.net,Façade,Premium Façade
05.02.06,,AIA Industries Poly Carbonate Panel ,,,,,,,Architecture,,AIA Industries,"Polycarbonate panneling, 25mm, 7 wall Opal ",N/A,Translucent Panneling,PolyCarbonate Panneling
05.02.07,,AIA Industries Poly Carbonate Panel ,,,,,,,Architecture,,AIA Industries,"Polycarbonate panneling, 25mm, 16mm 3 wall, Clear",N/A,Translucent Panneling,PolyCarbonate Panneling
05.02.08,,AIA Industries Poly Carbonate Panel ,,,,,,,Architecture,,AIA Industries,"Polycarbonate panneling, 25mm, 16mm 3 wall, Bronze",N/A,Translucent Panneling,PolyCarbonate Panneling
,,,,,,,,,Architecture,,AIA Industries,"Polycarbonate panneling, 25mm, 25mm Opal",N/A,Translucent Panneling,PolyCarbonate Panneling
 05.03.01,,Fire and Earth Ceramics product lookbook ,,,,,,,Architecture; Product Design,,Fire and Earth Ceramics,"Lookbook of ceramic tiling offered by Fire and Earth Ceramics, located in Boulder, Colorado. (303)-442-0245",none,Ceramic Tile,Decorative Ceramic Tile Units
05.03.02,,Acrylite Acrylic sheet samples,,,,,,,Architecture; Product Design,,Acrylite,Box of Acrylite arylic tile samples. Note: multiple finishes offered per color option. ADA Compliant  ,https://www.acrylite.co/products/brands/acrylite,Acrylic,Acrylic Tiles 
05.03.03,,Lumicor Deccorative Acrylic Sheets,,,,,,,Architecture; Product Design,,Lumicor,"Box of decorative acrylic samples. Standard Sheet Dimensions: 4'x8', Custom Oversized sheet: 4'x10' or 5'x 10'. Thickness range from 1/16"" to 1"". Some products contain organic materials and recycled materials. Custom aombinations available ",lumicor.com,Acrylic ,Cast Acrylic Tiles 
 05.03.04,,Impact Acoustic Noise Insulation Samples,,,,,,,Architecture,,Impact Acoustics ,Set of acoutsic panneling samples. Note: brand additionally offers other office solutions and has a strong focus on environmental sustainability. ,impactacoustic.com,Noise Insulation,Felt Noise Insulation
 05.03.05,,Pittsburgh Paints Swatch,,,,,,,Architecure; Product Design,,Pittsburgh Paints,Swatch of paint color options. 800-442-9695,pittsburghpaints.com,Paint,Indoor Paint 
 05.03.06,,Decotone Acrylic Surfaces,,,,,,,Architecure; Product Design,,Kenmark Architectural Products,Box containing decorative acrylic surfacing samples. Note: some products contain organic materials. 800-788-8263,kenmarkinc.com,Acrylic,Decorative Acrylic Surfacing 
 05.03.07,,LightBlocks brand Acrylic Surfacing ,,,,,,,Architecure; Product Design,,Light Blocks,Box of frost acrylic samples. Note: multiple finishes per color are offered.  ,lightblocks.com,Acrylic ,Decorative Acrylic Surfacing 
,,,,,,,,,,,,,,,
5.04,,Box of Unknown materials ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
05.05.01,,Kova Textiles Swatch ,,,,,,,Architecture; Product Design,,Kova Textiles,Binder of textiles to be used in architectural/ lighting applications.,https://www.kovatextiles.com/fabrics.html,Polyester,Woven Polyester Sheets
05.05.02,,Emeco Recycled PET ,,,,,,,Architecture; Product Design,,Emeco,Swatches of recycled PET ( Polyethelyne Terepthalate). Made in the USA,https://www.emeco.net,Plastic,Recycled PET
05.05.03,,Kirei echopanel Noise Insulation,,,,,,,Architecture; Product Design,,Kirei,Binder of sound insulation samples and spec sheets.,kireiusa.com,Sound Insulation,Felt Sound Insulation
05.05.04,,Pedrali Laminate Swatch,,,,,,,Architecture; Product Design; Landscape Architecture ,,Pedrali,Swatch of laminate options offered by Pedrali.,https://www.pedrali.com/en-us,Laminate,Laminate
05.05.05,,Kydex Thermoplastic Swatch ,,,,,,,Architecture; Product Design; Landscape Architecture ,,Kydex,"Swatch of thermoplastic samples showcasing multiple colors, finishes, and thicknesses. ",https://plastic-materials.com/kleerdex-company/,Plastic,Thermoplastic
,,,,,,,,,,,,,,,
